,date,price
1960,08-Feb-01,4.55
1961,07-Feb-01,4.61
1962,06-Feb-01,4.64
1963,05-Feb-01,4.67
1964,02-Feb-01,4.76
1965,01-Feb-01,4.78
1966,31-Jan-01,4.79
1967,30-Jan-01,4.78
1968,29-Jan-01,4.79
1969,26-Jan-01,4.79
1970,25-Jan-01,4.79
1971,24-Jan-01,4.76
1972,23-Jan-01,4.78
1973,22-Jan-01,4.78
1974,19-Jan-01,4.75
1975,18-Jan-01,4.80
1976,17-Jan-01,4.71
1977,16-Jan-01,4.67
1978,15-Jan-01,4.60
1979,12-Jan-01,4.62
1980,11-Jan-01,4.56
1981,10-Jan-01,4.54
1982,09-Jan-01,4.55
1983,08-Jan-01,4.56
1984,05-Jan-01,4.56
1985,04-Jan-01,4.54
1986,03-Jan-01,4.50
1987,02-Jan-01,4.56
1988,31-Dec-02,4.77
1989,30-Dec-02,4.65
1990,27-Dec-02,4.68
1991,26-Dec-02,4.68
1992,24-Dec-02,4.65
1993,23-Dec-02,4.62
1994,20-Dec-02,4.60
1995,19-Dec-02,4.68
1996,18-Dec-02,4.63
1997,17-Dec-02,4.60
1998,16-Dec-02,4.68
1999,13-Dec-02,4.67
2000,12-Dec-02,4.70
2001,11-Dec-02,4.63
2002,10-Dec-02,4.62
2003,09-Dec-02,4.56
2004,06-Dec-02,4.63
2005,05-Dec-02,4.60
2006,04-Dec-02,4.54
2007,03-Dec-02,4.51
2008,02-Dec-02,4.43
2009,29-Nov-02,4.43
2010,28-Nov-02,4.42
2011,27-Nov-02,4.39
2012,26-Nov-02,4.43
2013,25-Nov-02,4.47
2014,22-Nov-02,4.51
2015,21-Nov-02,4.46
2016,20-Nov-02,4.51
2017,19-Nov-02,4.54
2018,18-Nov-02,4.53
2019,15-Nov-02,4.56
2020,14-Nov-02,4.56
2021,13-Nov-02,4.55
2022,12-Nov-02,4.59
2023,11-Nov-02,4.56
2024,08-Nov-02,4.50
2025,07-Nov-02,4.54
2026,06-Nov-02,4.49
2027,05-Nov-02,4.48
2028,04-Nov-02,4.48
2029,01-Nov-02,4.48
2030,31-Oct-02,4.48
2031,30-Oct-02,4.48
2032,29-Oct-02,4.51
2033,28-Oct-02,4.40
2034,25-Oct-02,4.40
2035,24-Oct-02,4.36
2036,23-Oct-02,4.38
2037,22-Oct-02,4.42
2038,21-Oct-02,4.35
2039,18-Oct-02,4.35
2040,17-Oct-02,4.32
2041,16-Oct-02,4.37
2042,15-Oct-02,4.31
2043,14-Oct-02,4.30
2044,11-Oct-02,4.31
2045,10-Oct-02,4.27
2046,09-Oct-02,4.36
2047,08-Oct-02,4.36
2048,07-Oct-02,4.42
2049,04-Oct-02,4.48
2050,03-Oct-02,4.47
2051,02-Oct-02,4.49
2052,01-Oct-02,4.47
2053,30-Sep-02,4.50
2054,27-Sep-02,4.48
2055,26-Sep-02,4.51
2056,25-Sep-02,4.56
2057,24-Sep-02,4.64
2058,23-Sep-02,4.62
2059,20-Sep-02,4.62
2060,19-Sep-02,4.64
2061,18-Sep-02,4.59
2062,17-Sep-02,4.57
2063,16-Sep-02,4.55
2064,13-Sep-02,4.54
2065,12-Sep-02,4.59
2066,11-Sep-02,4.54
2067,10-Sep-02,4.52
2068,09-Sep-02,4.57
2069,06-Sep-02,4.51
2070,05-Sep-02,4.51
2071,04-Sep-02,4.45
2072,03-Sep-02,4.47
2073,02-Sep-02,4.47
2074,30-Aug-02,4.45
2075,29-Aug-02,4.54
2076,28-Aug-02,4.48
2077,27-Aug-02,4.50
2078,26-Aug-02,4.44
2079,23-Aug-02,4.41
2080,22-Aug-02,4.46
2081,21-Aug-02,4.42
2082,20-Aug-02,4.42
2083,19-Aug-02,4.41
2084,16-Aug-02,4.49
2085,15-Aug-02,4.48
2086,14-Aug-02,4.46
2087,13-Aug-02,4.57
2088,12-Aug-02,4.59
2089,09-Aug-02,4.65
2090,08-Aug-02,4.61
2091,07-Aug-02,4.66
2092,06-Aug-02,4.59
2093,05-Aug-02,4.62
2094,02-Aug-02,4.59
2095,01-Aug-02,4.57
2096,31-Jul-02,4.58
2097,30-Jul-02,4.64
2098,29-Jul-02,4.60
2099,26-Jul-02,4.66
2100,25-Jul-02,4.84
2101,24-Jul-02,4.81
2102,23-Jul-02,4.86
2103,22-Jul-02,5.01
2104,19-Jul-02,5.04
2105,18-Jul-02,4.97
2106,17-Jul-02,4.96
2107,16-Jul-02,4.98
2108,15-Jul-02,5.06
2109,12-Jul-02,5.01
2110,11-Jul-02,5.03
2111,10-Jul-02,5.02
2112,09-Jul-02,5.04
2113,08-Jul-02,4.96
2114,05-Jul-02,4.92
2115,04-Jul-02,4.90
2116,03-Jul-02,4.93
2117,02-Jul-02,4.92
2118,01-Jul-02,4.86
2119,28-Jun-02,4.82
2120,27-Jun-02,4.83
2121,26-Jun-02,4.87
2122,25-Jun-02,4.81
2123,24-Jun-02,4.85
2124,21-Jun-02,4.84
2125,20-Jun-02,4.87
2126,19-Jun-02,4.85
2127,18-Jun-02,4.85
2128,17-Jun-02,4.82
2129,14-Jun-02,4.82
2130,13-Jun-02,4.83
2131,12-Jun-02,4.90
2132,11-Jun-02,4.88
2133,10-Jun-02,4.91
2134,07-Jun-02,4.96
2135,06-Jun-02,4.97
2136,05-Jun-02,4.92
2137,04-Jun-02,5.09
2138,03-Jun-02,5.07
2139,31-May-02,5.00
2140,30-May-02,4.95
2141,29-May-02,4.92
2142,28-May-02,4.85
2143,27-May-02,4.79
2144,24-May-02,4.86
2145,23-May-02,4.88
2146,22-May-02,4.81
2147,21-May-02,4.81
2148,20-May-02,4.77
2149,17-May-02,4.66
2150,16-May-02,4.63
2151,15-May-02,4.63
2152,14-May-02,4.60
2153,13-May-02,4.61
2154,10-May-02,4.66
2155,09-May-02,4.62
2156,08-May-02,4.58
2157,07-May-02,4.62
2158,06-May-02,4.59
2159,03-May-02,4.60
2160,02-May-02,4.54
2161,01-May-02,4.52
2162,30-Apr-02,4.52
2163,29-Apr-02,4.61
2164,26-Apr-02,4.63
2165,25-Apr-02,4.61
2166,24-Apr-02,4.56
2167,23-Apr-02,4.57
2168,22-Apr-02,4.53
2169,19-Apr-02,4.49
2170,18-Apr-02,4.50
2171,17-Apr-02,4.45
2172,16-Apr-02,4.41
2173,15-Apr-02,4.46
2174,12-Apr-02,4.58
2175,11-Apr-02,4.57
2176,10-Apr-02,4.60
2177,09-Apr-02,4.53
2178,08-Apr-02,4.56
2179,05-Apr-02,4.57
2180,04-Apr-02,4.61
2181,03-Apr-02,4.65
2182,02-Apr-02,4.73
2183,01-Apr-02,4.68
2184,28-Mar-02,4.63
2185,27-Mar-02,4.66
2186,26-Mar-02,4.57
2187,25-Mar-02,4.57
2188,22-Mar-02,4.53
2189,21-Mar-02,4.51
2190,20-Mar-02,4.52
2191,19-Mar-02,4.51
2192,18-Mar-02,4.48
2193,15-Mar-02,4.48
2194,14-Mar-02,4.50
2195,13-Mar-02,4.52
2196,12-Mar-02,4.49
2197,11-Mar-02,4.48
2198,08-Mar-02,4.50
2199,07-Mar-02,4.46
2200,06-Mar-02,4.52
2201,05-Mar-02,4.54
2202,04-Mar-02,4.60
2203,01-Mar-02,4.55
2204,28-Feb-02,4.50
2205,27-Feb-02,4.45
2206,26-Feb-02,4.42
2207,25-Feb-02,4.38
2208,22-Feb-02,4.40
2209,21-Feb-02,4.43
2210,20-Feb-02,4.41
2211,19-Feb-02,4.51
2212,18-Feb-02,4.52
2213,15-Feb-02,4.55
2214,14-Feb-02,4.54
2215,13-Feb-02,4.51
2216,12-Feb-02,4.47
2217,11-Feb-02,4.42
2218,08-Feb-02,4.45
2219,07-Feb-02,4.36
2220,06-Feb-02,4.38
2221,05-Feb-02,4.40
2222,04-Feb-02,4.30
2223,01-Feb-02,4.29
2224,31-Jan-02,4.23
2225,30-Jan-02,4.29
2226,29-Jan-02,4.30
2227,28-Jan-02,4.27
2228,25-Jan-02,4.32
2229,24-Jan-02,4.27
2230,23-Jan-02,4.26
2231,22-Jan-02,4.29
2232,21-Jan-02,4.33
2233,18-Jan-02,4.36
2234,17-Jan-02,4.49
2235,16-Jan-02,4.61
2236,15-Jan-02,4.61
2237,14-Jan-02,4.54
2238,11-Jan-02,4.74
2239,10-Jan-02,4.74
2240,09-Jan-02,4.79
2241,08-Jan-02,4.74
2242,07-Jan-02,4.71
2243,04-Jan-02,4.69
2244,03-Jan-02,4.65
2245,02-Jan-02,4.59
2246,31-Dec-03,5.93
2247,30-Dec-03,5.95
2248,29-Dec-03,5.89
2249,26-Dec-03,5.75
2250,25-Dec-03,5.74
2251,24-Dec-03,5.75
2252,23-Dec-03,5.71
2253,22-Dec-03,5.68
2254,19-Dec-03,5.70
2255,18-Dec-03,5.69
2256,17-Dec-03,5.66
2257,16-Dec-03,5.60
2258,15-Dec-03,5.62
2259,12-Dec-03,5.60
2260,11-Dec-03,5.56
2261,10-Dec-03,5.58
2262,09-Dec-03,5.61
2263,08-Dec-03,5.52
2264,05-Dec-03,5.45
2265,04-Dec-03,5.43
2266,03-Dec-03,5.45
2267,02-Dec-03,5.48
2268,01-Dec-03,5.43
2269,28-Nov-03,5.34
2270,27-Nov-03,5.31
2271,26-Nov-03,5.34
2272,25-Nov-03,5.28
2273,24-Nov-03,5.23
2274,21-Nov-03,5.27
2275,20-Nov-03,5.24
2276,19-Nov-03,5.25
2277,18-Nov-03,5.35
2278,17-Nov-03,5.20
2279,14-Nov-03,5.39
2280,13-Nov-03,5.27
2281,12-Nov-03,5.31
2282,11-Nov-03,5.05
2283,10-Nov-03,5.07
2284,07-Nov-03,5.04
2285,06-Nov-03,4.94
2286,05-Nov-03,4.96
2287,04-Nov-03,5.03
2288,03-Nov-03,4.92
2289,31-Oct-03,5.04
2290,30-Oct-03,5.11
2291,29-Oct-03,5.12
2292,28-Oct-03,5.08
2293,27-Oct-03,5.17
2294,24-Oct-03,5.15
2295,23-Oct-03,5.15
2296,22-Oct-03,5.11
2297,21-Oct-03,5.05
2298,20-Oct-03,4.99
2299,17-Oct-03,4.93
2300,16-Oct-03,4.88
2301,15-Oct-03,4.92
2302,14-Oct-03,4.91
2303,13-Oct-03,4.95
2304,10-Oct-03,4.88
2305,09-Oct-03,4.82
2306,08-Oct-03,4.86
2307,07-Oct-03,4.85
2308,06-Oct-03,4.78
2309,03-Oct-03,4.80
2310,02-Oct-03,5.06
2311,01-Oct-03,5.07
2312,30-Sep-03,5.10
2313,29-Sep-03,5.04
2314,26-Sep-03,5.10
2315,25-Sep-03,5.18
2316,24-Sep-03,5.28
2317,23-Sep-03,5.19
2318,22-Sep-03,5.23
2319,19-Sep-03,5.24
2320,18-Sep-03,5.22
2321,17-Sep-03,5.26
2322,16-Sep-03,5.17
2323,15-Sep-03,5.15
2324,12-Sep-03,5.18
2325,11-Sep-03,5.30
2326,10-Sep-03,5.24
2327,09-Sep-03,5.23
2328,08-Sep-03,5.07
2329,05-Sep-03,5.10
2330,04-Sep-03,5.01
2331,03-Sep-03,5.04
2332,02-Sep-03,4.97
2333,01-Sep-03,5.14
2334,29-Aug-03,5.10
2335,28-Aug-03,5.12
2336,27-Aug-03,5.10
2337,26-Aug-03,4.98
2338,25-Aug-03,4.97
2339,22-Aug-03,4.98
2340,21-Aug-03,4.91
2341,20-Aug-03,5.00
2342,19-Aug-03,4.98
2343,18-Aug-03,4.91
2344,15-Aug-03,4.91
2345,14-Aug-03,5.02
2346,13-Aug-03,5.00
2347,12-Aug-03,4.85
2348,11-Aug-03,4.97
2349,08-Aug-03,4.98
2350,07-Aug-03,5.02
2351,06-Aug-03,4.96
2352,05-Aug-03,4.92
2353,04-Aug-03,5.02
2354,01-Aug-03,5.08
2355,31-Jul-03,5.11
2356,30-Jul-03,5.03
2357,29-Jul-03,5.14
2358,28-Jul-03,5.15
2359,25-Jul-03,5.06
2360,24-Jul-03,5.09
2361,23-Jul-03,5.03
2362,22-Jul-03,4.77
2363,21-Jul-03,4.73
2364,18-Jul-03,4.70
2365,17-Jul-03,4.66
2366,16-Jul-03,4.65
2367,15-Jul-03,4.63
2368,14-Jul-03,4.77
2369,11-Jul-03,4.78
2370,10-Jul-03,4.79
2371,09-Jul-03,4.79
2372,08-Jul-03,4.73
2373,07-Jul-03,4.72
2374,04-Jul-03,4.65
2375,03-Jul-03,4.66
2376,02-Jul-03,4.62
2377,01-Jul-03,4.57
2378,30-Jun-03,4.54
2379,27-Jun-03,4.56
2380,26-Jun-03,4.52
2381,25-Jun-03,4.55
2382,24-Jun-03,4.50
2383,23-Jun-03,4.55
2384,20-Jun-03,4.53
2385,19-Jun-03,4.56
2386,18-Jun-03,4.54
2387,17-Jun-03,4.61
2388,16-Jun-03,4.60
2389,13-Jun-03,4.57
2390,12-Jun-03,4.49
2391,11-Jun-03,4.49
2392,10-Jun-03,4.46
2393,09-Jun-03,4.51
2394,06-Jun-03,4.53
2395,05-Jun-03,4.49
2396,04-Jun-03,4.46
2397,03-Jun-03,4.50
2398,02-Jun-03,4.50
2399,30-May-03,4.52
2400,29-May-03,4.55
2401,28-May-03,4.62
2402,27-May-03,4.61
2403,26-May-03,4.66
2404,23-May-03,4.63
2405,22-May-03,4.63
2406,21-May-03,4.71
2407,20-May-03,4.75
2408,19-May-03,4.80
2409,16-May-03,4.77
2410,15-May-03,4.75
2411,14-May-03,4.84
2412,13-May-03,4.81
2413,12-May-03,4.84
2414,09-May-03,4.77
2415,08-May-03,4.77
2416,07-May-03,4.73
2417,06-May-03,4.78
2418,05-May-03,4.77
2419,02-May-03,4.77
2420,01-May-03,4.75
2421,30-Apr-03,4.64
2422,29-Apr-03,4.55
2423,28-Apr-03,4.56
2424,25-Apr-03,4.61
2425,24-Apr-03,4.63
2426,23-Apr-03,4.60
2427,22-Apr-03,4.56
2428,21-Apr-03,4.52
2429,17-Apr-03,4.46
2430,16-Apr-03,4.48
2431,15-Apr-03,4.51
2432,14-Apr-03,4.52
2433,11-Apr-03,4.48
2434,10-Apr-03,4.47
2435,09-Apr-03,4.47
2436,08-Apr-03,4.46
2437,07-Apr-03,4.41
2438,04-Apr-03,4.41
2439,03-Apr-03,4.41
2440,02-Apr-03,4.39
2441,01-Apr-03,4.43
2442,31-Mar-03,4.45
2443,28-Mar-03,4.43
2444,27-Mar-03,4.38
2445,26-Mar-03,4.38
2446,25-Mar-03,4.38
2447,24-Mar-03,4.36
2448,21-Mar-03,4.34
2449,20-Mar-03,4.40
2450,19-Mar-03,4.41
2451,18-Mar-03,4.46
2452,17-Mar-03,4.44
2453,14-Mar-03,4.53
2454,13-Mar-03,4.53
2455,12-Mar-03,4.63
2456,11-Mar-03,4.68
2457,10-Mar-03,4.67
2458,07-Mar-03,4.66
2459,06-Mar-03,4.65
2460,05-Mar-03,4.63
2461,04-Mar-03,4.65
2462,03-Mar-03,4.65
2463,28-Feb-03,4.59
2464,27-Feb-03,4.56
2465,26-Feb-03,4.65
2466,25-Feb-03,4.63
2467,24-Feb-03,4.71
2468,21-Feb-03,4.66
2469,20-Feb-03,4.64
2470,19-Feb-03,4.61
2471,18-Feb-03,4.55
2472,17-Feb-03,4.49
2473,14-Feb-03,4.53
2474,13-Feb-03,4.52
2475,12-Feb-03,4.48
2476,11-Feb-03,4.55
2477,10-Feb-03,4.57
2478,07-Feb-03,4.62
2479,06-Feb-03,4.66
2480,05-Feb-03,4.72
2481,04-Feb-03,4.90
2482,03-Feb-03,4.82
2483,31-Jan-03,4.81
2484,30-Jan-03,4.85
2485,29-Jan-03,4.78
2486,28-Jan-03,4.83
2487,27-Jan-03,4.79
2488,24-Jan-03,4.86
2489,23-Jan-03,4.75
2490,22-Jan-03,4.81
2491,21-Jan-03,4.79
2492,20-Jan-03,4.79
2493,17-Jan-03,4.77
2494,16-Jan-03,4.81
2495,15-Jan-03,4.73
2496,14-Jan-03,4.75
2497,13-Jan-03,4.80
2498,10-Jan-03,4.83
2499,09-Jan-03,4.80
2500,08-Jan-03,4.84
2501,07-Jan-03,4.77
2502,06-Jan-03,4.87
2503,03-Jan-03,4.88
2504,02-Jan-03,4.78
2505,01-Jan-03,4.77
2506,31-Dec-04,6.80
2507,30-Dec-04,6.78
2508,29-Dec-04,6.77
2509,28-Dec-04,7.00
2510,27-Dec-04,6.95
2511,24-Dec-04,6.87
2512,23-Dec-04,6.86
2513,22-Dec-04,6.79
2514,21-Dec-04,6.87
2515,20-Dec-04,6.81
2516,17-Dec-04,6.75
2517,16-Dec-04,6.67
2518,15-Dec-04,6.81
2519,14-Dec-04,6.70
2520,13-Dec-04,6.77
2521,10-Dec-04,6.69
2522,09-Dec-04,6.73
2523,08-Dec-04,7.08
2524,07-Dec-04,7.81
2525,06-Dec-04,7.88
2526,03-Dec-04,7.96
2527,02-Dec-04,7.86
2528,01-Dec-04,8.00
2529,30-Nov-04,7.69
2530,29-Nov-04,7.74
2531,26-Nov-04,7.67
2532,25-Nov-04,7.65
2533,24-Nov-04,7.58
2534,23-Nov-04,7.53
2535,22-Nov-04,7.54
2536,19-Nov-04,7.57
2537,18-Nov-04,7.52
2538,17-Nov-04,7.63
2539,16-Nov-04,7.55
2540,15-Nov-04,7.53
2541,11-Nov-04,7.44
2542,10-Nov-04,7.38
2543,09-Nov-04,7.50
2544,08-Nov-04,7.45
2545,05-Nov-04,7.46
2546,04-Nov-04,7.34
2547,03-Nov-04,7.12
2548,02-Nov-04,6.98
2549,01-Nov-04,7.29
2550,29-Oct-04,7.26
2551,28-Oct-04,7.15
2552,27-Oct-04,7.16
2553,26-Oct-04,7.29
2554,25-Oct-04,7.33
2555,22-Oct-04,7.29
2556,21-Oct-04,7.26
2557,20-Oct-04,7.30
2558,19-Oct-04,7.15
2559,18-Oct-04,6.94
2560,15-Oct-04,7.06
2561,14-Oct-04,7.01
2562,13-Oct-04,6.85
2563,12-Oct-04,7.00
2564,11-Oct-04,7.20
2565,08-Oct-04,7.24
2566,07-Oct-04,7.16
2567,06-Oct-04,7.19
2568,05-Oct-04,7.05
2569,04-Oct-04,6.71
2570,01-Oct-04,6.89
2571,30-Sep-04,6.88
2572,29-Sep-04,6.63
2573,28-Sep-04,6.56
2574,27-Sep-04,6.49
2575,24-Sep-04,6.37
2576,23-Sep-04,6.42
2577,22-Sep-04,6.33
2578,21-Sep-04,6.33
2579,20-Sep-04,6.23
2580,17-Sep-04,6.23
2581,16-Sep-04,6.27
2582,15-Sep-04,6.25
2583,14-Sep-04,6.18
2584,13-Sep-04,6.16
2585,10-Sep-04,6.12
2586,09-Sep-04,6.13
2587,08-Sep-04,6.16
2588,07-Sep-04,6.21
2589,06-Sep-04,6.56
2590,03-Sep-04,6.53
2591,02-Sep-04,6.75
2592,01-Sep-04,6.76
2593,31-Aug-04,6.75
2594,30-Aug-04,6.68
2595,27-Aug-04,6.56
2596,26-Aug-04,6.65
2597,25-Aug-04,6.58
2598,24-Aug-04,6.54
2599,23-Aug-04,6.71
2600,20-Aug-04,6.83
2601,19-Aug-04,6.79
2602,18-Aug-04,6.81
2603,17-Aug-04,6.71
2604,16-Aug-04,6.71
2605,13-Aug-04,6.59
2606,12-Aug-04,6.52
2607,11-Aug-04,6.49
2608,10-Aug-04,6.69
2609,09-Aug-04,6.70
2610,06-Aug-04,6.74
2611,05-Aug-04,6.72
2612,04-Aug-04,6.70
2613,03-Aug-04,6.63
2614,02-Aug-04,6.59
2615,30-Jul-04,6.53
2616,29-Jul-04,6.32
2617,28-Jul-04,6.34
2618,27-Jul-04,6.21
2619,26-Jul-04,6.21
2620,23-Jul-04,6.31
2621,22-Jul-04,6.39
2622,21-Jul-04,6.37
2623,20-Jul-04,6.57
2624,19-Jul-04,6.58
2625,16-Jul-04,6.69
2626,15-Jul-04,6.63
2627,14-Jul-04,6.58
2628,13-Jul-04,6.36
2629,12-Jul-04,6.51
2630,09-Jul-04,6.44
2631,08-Jul-04,6.39
2632,07-Jul-04,6.09
2633,06-Jul-04,6.00
2634,05-Jul-04,5.98
2635,02-Jul-04,5.98
2636,01-Jul-04,5.92
2637,30-Jun-04,5.76
2638,29-Jun-04,5.84
2639,28-Jun-04,5.92
2640,25-Jun-04,6.11
2641,24-Jun-04,6.16
2642,23-Jun-04,5.86
2643,22-Jun-04,5.86
2644,21-Jun-04,5.84
2645,18-Jun-04,5.97
2646,17-Jun-04,5.91
2647,16-Jun-04,5.73
2648,15-Jun-04,5.72
2649,14-Jun-04,5.64
2650,12-Jun-04,5.70
2651,11-Jun-04,5.70
2652,09-Jun-04,5.62
2653,08-Jun-04,5.75
2654,07-Jun-04,5.89
2655,04-Jun-04,5.80
2656,03-Jun-04,5.72
2657,02-Jun-04,5.82
2658,01-Jun-04,6.04
2659,31-May-04,6.12
2660,28-May-04,6.10
2661,27-May-04,6.18
2662,26-May-04,6.08
2663,25-May-04,6.08
2664,24-May-04,5.98
2665,21-May-04,5.85
2666,20-May-04,5.76
2667,19-May-04,5.90
2668,18-May-04,5.66
2669,17-May-04,5.65
2670,14-May-04,5.71
2671,13-May-04,5.59
2672,12-May-04,5.54
2673,11-May-04,5.56
2674,10-May-04,5.74
2675,07-May-04,5.58
2676,06-May-04,5.80
2677,05-May-04,6.09
2678,04-May-04,6.02
2679,03-May-04,6.03
2680,30-Apr-04,6.03
2681,29-Apr-04,5.85
2682,28-Apr-04,5.85
2683,27-Apr-04,6.22
2684,26-Apr-04,6.16
2685,23-Apr-04,6.14
2686,22-Apr-04,6.01
2687,21-Apr-04,6.15
2688,20-Apr-04,6.92
2689,19-Apr-04,7.19
2690,16-Apr-04,7.12
2691,15-Apr-04,7.06
2692,14-Apr-04,6.98
2693,13-Apr-04,7.42
2694,12-Apr-04,8.00
2695,09-Apr-04,8.14
2696,08-Apr-04,8.06
2697,07-Apr-04,8.16
2698,06-Apr-04,8.19
2699,05-Apr-04,8.08
2700,02-Apr-04,8.13
2701,01-Apr-04,8.12
2702,31-Mar-04,7.91
2703,30-Mar-04,7.74
2704,29-Mar-04,7.59
2705,26-Mar-04,7.68
2706,25-Mar-04,7.56
2707,24-Mar-04,7.61
2708,23-Mar-04,7.67
2709,22-Mar-04,7.59
2710,19-Mar-04,7.52
2711,18-Mar-04,7.42
2712,17-Mar-04,7.22
2713,16-Mar-04,7.13
2714,15-Mar-04,7.10
2715,12-Mar-04,7.03
2716,11-Mar-04,7.15
2717,10-Mar-04,7.14
2718,09-Mar-04,7.14
2719,08-Mar-04,6.95
2720,05-Mar-04,6.95
2721,04-Mar-04,6.73
2722,03-Mar-04,6.71
2723,02-Mar-04,6.69
2724,01-Mar-04,6.90
2725,27-Feb-04,6.67
2726,26-Feb-04,6.71
2727,25-Feb-04,6.51
2728,24-Feb-04,6.60
2729,23-Feb-04,6.47
2730,20-Feb-04,6.51
2731,19-Feb-04,6.63
2732,18-Feb-04,6.67
2733,17-Feb-04,6.75
2734,16-Feb-04,6.56
2735,13-Feb-04,6.55
2736,12-Feb-04,6.59
2737,11-Feb-04,6.52
2738,10-Feb-04,6.36
2739,09-Feb-04,6.40
2740,06-Feb-04,6.25
2741,05-Feb-04,6.10
2742,04-Feb-04,6.13
2743,03-Feb-04,6.10
2744,02-Feb-04,6.00
2745,30-Jan-04,6.22
2746,29-Jan-04,6.20
2747,28-Jan-04,6.60
2748,27-Jan-04,6.53
2749,26-Jan-04,6.28
2750,23-Jan-04,6.33
2751,22-Jan-04,6.32
2752,21-Jan-04,6.18
2753,20-Jan-04,6.31
2754,19-Jan-04,6.32
2755,16-Jan-04,6.30
2756,15-Jan-04,6.18
2757,14-Jan-04,6.40
2758,13-Jan-04,6.56
2759,12-Jan-04,6.58
2760,09-Jan-04,6.45
2761,08-Jan-04,6.23
2762,07-Jan-04,6.22
2763,06-Jan-04,6.28
2764,05-Jan-04,6.20
2765,02-Jan-04,5.96
2766,30-Dec-05,8.81
2767,29-Dec-05,8.79
2768,28-Dec-05,8.88
2769,27-Dec-05,8.74
2770,26-Dec-05,8.56
2771,23-Dec-05,8.56
2772,22-Dec-05,8.51
2773,21-Dec-05,8.40
2774,20-Dec-05,8.22
2775,19-Dec-05,8.56
2776,16-Dec-05,8.50
2777,15-Dec-05,8.48
2778,14-Dec-05,8.33
2779,13-Dec-05,8.43
2780,12-Dec-05,8.69
2781,09-Dec-05,8.98
2782,08-Dec-05,8.93
2783,07-Dec-05,8.79
2784,06-Dec-05,8.69
2785,05-Dec-05,8.65
2786,02-Dec-05,8.54
2787,01-Dec-05,8.53
2788,30-Nov-05,8.24
2789,29-Nov-05,8.27
2790,28-Nov-05,8.32
2791,25-Nov-05,8.17
2792,24-Nov-05,8.14
2793,23-Nov-05,8.10
2794,22-Nov-05,8.13
2795,21-Nov-05,8.14
2796,18-Nov-05,8.03
2797,17-Nov-05,8.04
2798,16-Nov-05,8.01
2799,15-Nov-05,7.79
2800,14-Nov-05,7.70
2801,11-Nov-05,7.74
2802,10-Nov-05,7.67
2803,09-Nov-05,7.65
2804,08-Nov-05,7.60
2805,07-Nov-05,7.58
2806,04-Nov-05,7.53
2807,03-Nov-05,7.56
2808,02-Nov-05,7.51
2809,01-Nov-05,7.45
2810,31-Oct-05,7.56
2811,28-Oct-05,7.79
2812,27-Oct-05,7.80
2813,26-Oct-05,7.75
2814,25-Oct-05,7.77
2815,24-Oct-05,7.65
2816,21-Oct-05,7.64
2817,20-Oct-05,7.58
2818,19-Oct-05,7.59
2819,18-Oct-05,7.75
2820,17-Oct-05,7.78
2821,14-Oct-05,7.78
2822,13-Oct-05,7.70
2823,12-Oct-05,7.74
2824,11-Oct-05,7.79
2825,10-Oct-05,7.79
2826,07-Oct-05,7.71
2827,06-Oct-05,7.57
2828,05-Oct-05,7.38
2829,04-Oct-05,7.36
2830,03-Oct-05,7.38
2831,30-Sep-05,7.42
2832,29-Sep-05,7.48
2833,28-Sep-05,7.35
2834,27-Sep-05,7.28
2835,26-Sep-05,7.33
2836,23-Sep-05,7.27
2837,22-Sep-05,7.35
2838,21-Sep-05,7.41
2839,20-Sep-05,7.31
2840,19-Sep-05,7.29
2841,16-Sep-05,7.22
2842,15-Sep-05,7.05
2843,14-Sep-05,7.03
2844,13-Sep-05,6.95
2845,12-Sep-05,6.99
2846,09-Sep-05,7.00
2847,08-Sep-05,6.96
2848,07-Sep-05,7.03
2849,06-Sep-05,7.03
2850,05-Sep-05,7.03
2851,02-Sep-05,6.99
2852,01-Sep-05,6.95
2853,31-Aug-05,6.82
2854,30-Aug-05,6.73
2855,29-Aug-05,6.74
2856,26-Aug-05,6.73
2857,25-Aug-05,6.83
2858,24-Aug-05,6.95
2859,23-Aug-05,6.96
2860,22-Aug-05,7.05
2861,19-Aug-05,7.00
2862,18-Aug-05,6.96
2863,17-Aug-05,6.97
2864,16-Aug-05,7.02
2865,15-Aug-05,6.98
2866,12-Aug-05,7.07
2867,11-Aug-05,7.16
2868,10-Aug-05,7.09
2869,09-Aug-05,7.02
2870,08-Aug-05,7.00
2871,05-Aug-05,7.12
2872,04-Aug-05,7.20
2873,03-Aug-05,7.25
2874,02-Aug-05,7.22
2875,01-Aug-05,7.26
2876,31-Jul-05,7.21
2877,29-Jul-05,7.19
2878,28-Jul-05,7.16
2879,27-Jul-05,7.03
2880,26-Jul-05,6.99
2881,25-Jul-05,7.09
2882,22-Jul-05,7.09
2883,21-Jul-05,7.09
2884,20-Jul-05,7.08
2885,19-Jul-05,6.95
2886,18-Jul-05,6.97
2887,15-Jul-05,6.95
2888,14-Jul-05,6.97
2889,13-Jul-05,6.97
2890,12-Jul-05,7.05
2891,11-Jul-05,7.08
2892,08-Jul-05,6.99
2893,07-Jul-05,6.95
2894,06-Jul-05,6.92
2895,05-Jul-05,6.87
2896,04-Jul-05,6.91
2897,01-Jul-05,6.85
2898,30-Jun-05,7.02
2899,29-Jun-05,7.06
2900,28-Jun-05,7.06
