,date,price
3479,09-Apr-07,672.3
3480,06-Apr-07,673.4
3481,05-Apr-07,674.5
3482,04-Apr-07,673.7
3483,03-Apr-07,663.4
3484,02-Apr-07,663.35
3485,30-Mar-07,663.5
3486,29-Mar-07,661.3
3487,28-Mar-07,665.05
3488,27-Mar-07,665.7
3489,26-Mar-07,663.6
3490,23-Mar-07,657.2
3491,22-Mar-07,663.5
3492,21-Mar-07,663.3
3493,20-Mar-07,658.65
3494,19-Mar-07,654.65
3495,16-Mar-07,653.15
3496,15-Mar-07,648.1
3497,14-Mar-07,644.65
3498,13-Mar-07,643
3499,12-Mar-07,649
3500,09-Mar-07,649.15
3501,08-Mar-07,652.15
3502,07-Mar-07,647.6
3503,06-Mar-07,647.5
3504,05-Mar-07,633
3505,02-Mar-07,642.25
3506,01-Mar-07,661.8
3507,28-Feb-07,673.85
3508,27-Feb-07,665.1
3509,26-Feb-07,686.7
3510,23-Feb-07,682.2
3511,22-Feb-07,675.2
3512,21-Feb-07,678
3513,20-Feb-07,659.7
3514,19-Feb-07,671.2
3515,16-Feb-07,668.7
3516,15-Feb-07,668.3
3517,14-Feb-07,669.1
3518,13-Feb-07,663.6
3519,12-Feb-07,661
3520,09-Feb-07,666.3
3521,08-Feb-07,660.6
3522,07-Feb-07,651.9
3523,06-Feb-07,653
3524,05-Feb-07,648.2
3525,02-Feb-07,647.7
3526,01-Feb-07,656.9
3527,31-Jan-07,652.35
3528,30-Jan-07,646.64
3529,29-Jan-07,642.5
3530,26-Jan-07,645.6
3531,25-Jan-07,645.52
3532,24-Jan-07,647.2
3533,23-Jan-07,646.17
3534,22-Jan-07,633.8
3535,19-Jan-07,635.2
3536,18-Jan-07,628
3537,17-Jan-07,632.95
3538,16-Jan-07,623.5
3539,15-Jan-07,626.5
3540,12-Jan-07,626.3
3541,11-Jan-07,611.4
3542,10-Jan-07,611.75
3543,09-Jan-07,613.1
3544,08-Jan-07,609.7
3545,05-Jan-07,607.45
3546,04-Jan-07,623.1
3547,03-Jan-07,627.2
3548,02-Jan-07,639.75
3549,01-Jan-07,636.3
3550,31-Dec-08,880.15
3551,30-Dec-08,873.15
3552,29-Dec-08,879.87
3553,26-Dec-08,869.2
3554,25-Dec-08,844
3555,24-Dec-08,846
3556,23-Dec-08,837.35
3557,22-Dec-08,845.44
3558,19-Dec-08,836.85
3559,18-Dec-08,850.37
3560,17-Dec-08,864.7
3561,16-Dec-08,853.52
3562,15-Dec-08,835.8
3563,12-Dec-08,821.75
3564,11-Dec-08,820.7
3565,10-Dec-08,805
3566,09-Dec-08,775.4
3567,08-Dec-08,773.02
3568,05-Dec-08,754.2
3569,04-Dec-08,767.57
3570,03-Dec-08,775.52
3571,02-Dec-08,777.37
3572,01-Dec-08,771
3573,28-Nov-08,815.85
3574,27-Nov-08,815.45
3575,26-Nov-08,810.65
3576,25-Nov-08,817.18
3577,24-Nov-08,817.15
3578,21-Nov-08,799.25
3579,20-Nov-08,743.95
3580,19-Nov-08,736.37
3581,18-Nov-08,738.72
3582,17-Nov-08,737.1
3583,14-Nov-08,743.1
3584,13-Nov-08,733.77
3585,12-Nov-08,711.75
3586,11-Nov-08,731.9
3587,10-Nov-08,746.65
3588,07-Nov-08,735.85
3589,06-Nov-08,732
3590,05-Nov-08,743.35
3591,04-Nov-08,764.75
3592,03-Nov-08,727.65
3593,31-Oct-08,725.3
3594,30-Oct-08,738.02
3595,29-Oct-08,759.87
3596,28-Oct-08,756.65
3597,27-Oct-08,734.9
3598,24-Oct-08,733.3
3599,23-Oct-08,724.8
3600,22-Oct-08,722.7
3601,21-Oct-08,771.65
3602,20-Oct-08,796.55
3603,17-Oct-08,782.55
3604,16-Oct-08,800.95
3605,15-Oct-08,848.27
3606,14-Oct-08,842.05
3607,13-Oct-08,841.5
3608,10-Oct-08,847.4
3609,09-Oct-08,918.5
3610,08-Oct-08,907.7
3611,07-Oct-08,888.5
3612,06-Oct-08,861.7
3613,03-Oct-08,834.8
3614,02-Oct-08,833.4
3615,01-Oct-08,866.4
3616,30-Sep-08,871.18
3617,29-Sep-08,907.77
3618,26-Sep-08,877.05
3619,25-Sep-08,881.7
3620,24-Sep-08,882.5
3621,23-Sep-08,883.15
3622,22-Sep-08,903.35
3623,19-Sep-08,871.15
3624,18-Sep-08,860.68
3625,17-Sep-08,869.05
3626,16-Sep-08,782.8
3627,15-Sep-08,780.94
3628,12-Sep-08,763.45
3629,11-Sep-08,751.75
3630,10-Sep-08,749.3
3631,09-Sep-08,768.72
3632,08-Sep-08,801.72
3633,05-Sep-08,802.8
3634,04-Sep-08,791.3
3635,03-Sep-08,803.5
3636,02-Sep-08,804
3637,01-Sep-08,816.9
3638,29-Aug-08,829.8
3639,28-Aug-08,833.1
3640,27-Aug-08,829.1
3641,26-Aug-08,824.5
3642,25-Aug-08,820.37
3643,22-Aug-08,822.95
3644,21-Aug-08,834.1
3645,20-Aug-08,812.3
3646,19-Aug-08,816.85
3647,18-Aug-08,795.85
3648,15-Aug-08,785.5
3649,14-Aug-08,794.75
3650,13-Aug-08,827.45
3651,12-Aug-08,811.37
3652,11-Aug-08,821.12
3653,08-Aug-08,856.35
3654,07-Aug-08,873.1
3655,06-Aug-08,881.47
3656,05-Aug-08,875.62
3657,04-Aug-08,893.3
3658,01-Aug-08,909.55
3659,31-Jul-08,912.15
3660,30-Jul-08,908.45
3661,29-Jul-08,918.87
3662,28-Jul-08,932.1
3663,25-Jul-08,928.7
3664,24-Jul-08,927.67
3665,23-Jul-08,922.45
3666,22-Jul-08,947.2
3667,21-Jul-08,966.65
3668,18-Jul-08,956.7
3669,17-Jul-08,958.42
3670,16-Jul-08,961.2
3671,15-Jul-08,974.9
3672,14-Jul-08,971.4
3673,11-Jul-08,963.8
3674,10-Jul-08,943.8
3675,09-Jul-08,928.35
3676,08-Jul-08,917
3677,07-Jul-08,923.65
3678,04-Jul-08,932.2
3679,03-Jul-08,931.35
3680,02-Jul-08,942.55
3681,01-Jul-08,938.8
3682,30-Jun-08,926.07
3683,27-Jun-08,927
3684,26-Jun-08,914.2
3685,25-Jun-08,885.15
3686,24-Jun-08,888.3
3687,23-Jun-08,886.27
3688,20-Jun-08,901.2
3689,19-Jun-08,896.3
3690,18-Jun-08,892.22
3691,17-Jun-08,882.2
3692,16-Jun-08,881.27
3693,13-Jun-08,869.9
3694,12-Jun-08,869.5
3695,11-Jun-08,881.45
3696,10-Jun-08,868.45
3697,09-Jun-08,893.1
3698,06-Jun-08,901.7
3699,05-Jun-08,879.3
3700,04-Jun-08,877.3
3701,03-Jun-08,880.5
3702,02-Jun-08,892.7
3703,30-May-08,886
3704,29-May-08,878.5
3705,28-May-08,902.7
3706,27-May-08,904.75
3707,26-May-08,928.3
3708,23-May-08,924.2
3709,22-May-08,919.7
3710,21-May-08,932.55
3711,20-May-08,919
3712,19-May-08,903.5
3713,16-May-08,901.4
3714,15-May-08,882.4
3715,14-May-08,865.2
3716,13-May-08,866.12
3717,12-May-08,885
3718,09-May-08,884.1
3719,08-May-08,883.22
3720,07-May-08,866.25
3721,06-May-08,878.2
3722,05-May-08,871.6
3723,02-May-08,855.4
3724,01-May-08,854.57
3725,30-Apr-08,875.22
3726,29-Apr-08,872.97
3727,28-Apr-08,891.55
3728,25-Apr-08,887.3
3729,24-Apr-08,886.02
3730,23-Apr-08,902.2
3731,22-Apr-08,917.55
3732,21-Apr-08,915.7
3733,18-Apr-08,915.5
3734,17-Apr-08,941.5
3735,16-Apr-08,943.1
3736,15-Apr-08,928.42
3737,14-Apr-08,925.3
3738,11-Apr-08,924.6
3739,10-Apr-08,928.8
3740,09-Apr-08,932
3741,08-Apr-08,915.8
3742,07-Apr-08,921.4
3743,04-Apr-08,912.3
3744,03-Apr-08,904.9
3745,02-Apr-08,903.3
3746,01-Apr-08,886
3747,31-Mar-08,918.6
3748,28-Mar-08,930.8
3749,27-Mar-08,950.47
3750,26-Mar-08,951.9
3751,25-Mar-08,938
3752,24-Mar-08,917.3
3753,21-Mar-08,919.1
3754,20-Mar-08,912.77
3755,19-Mar-08,939
3756,18-Mar-08,985.65
3757,17-Mar-08,1003.2
3758,14-Mar-08,1002.55
3759,13-Mar-08,995.25
3760,12-Mar-08,982.95
3761,11-Mar-08,972
3762,10-Mar-08,973.7
3763,07-Mar-08,971.8
3764,06-Mar-08,977.4
3765,05-Mar-08,986.7
3766,04-Mar-08,966.57
3767,03-Mar-08,986.25
3768,29-Feb-08,973.55
3769,28-Feb-08,969.12
3770,27-Feb-08,957.75
3771,26-Feb-08,950.6
3772,25-Feb-08,938.15
3773,22-Feb-08,945
3774,21-Feb-08,944.1
3775,20-Feb-08,941.45
3776,19-Feb-08,928.8
3777,18-Feb-08,906.1
3778,15-Feb-08,902.1
3779,14-Feb-08,908.4
3780,13-Feb-08,907.12
3781,12-Feb-08,906.82
3782,11-Feb-08,921.7
3783,08-Feb-08,922.7
3784,07-Feb-08,909.4
3785,06-Feb-08,898.9
3786,05-Feb-08,886.47
3787,04-Feb-08,904.8
3788,01-Feb-08,905.1
3789,31-Jan-08,924
3790,30-Jan-08,926.1
3791,29-Jan-08,923.72
3792,28-Jan-08,927.1
3793,25-Jan-08,913
3794,24-Jan-08,913.6
3795,23-Jan-08,892.6
3796,22-Jan-08,889.3
3797,21-Jan-08,861.6
3798,18-Jan-08,882.5
3799,17-Jan-08,879.4
3800,16-Jan-08,876.8
3801,15-Jan-08,892.2
3802,14-Jan-08,905
3803,11-Jan-08,895.2
3804,10-Jan-08,895.77
3805,09-Jan-08,879.17
3806,08-Jan-08,882.75
3807,07-Jan-08,857.05
3808,04-Jan-08,860.7
3809,03-Jan-08,864.5
3810,02-Jan-08,856.75
3811,01-Jan-08,833.5
3812,31-Dec-09,1096.35
3813,30-Dec-09,1093.3
3814,29-Dec-09,1092.9
3815,28-Dec-09,1105.05
3816,25-Dec-09,1104
3817,24-Dec-09,1104.45
3818,23-Dec-09,1091.58
3819,22-Dec-09,1085.15
3820,21-Dec-09,1095.8
3821,18-Dec-09,1112.05
3822,17-Dec-09,1103.77
3823,16-Dec-09,1139.9
3824,15-Dec-09,1124.13
3825,14-Dec-09,1127.5
3826,11-Dec-09,1114.55
3827,10-Dec-09,1132.8
3828,09-Dec-09,1133.2
3829,08-Dec-09,1130.7
3830,07-Dec-09,1158.83
3831,04-Dec-09,1161.3
3832,03-Dec-09,1205.97
3833,02-Dec-09,1220.2
3834,01-Dec-09,1197
3835,30-Nov-09,1179.37
3836,27-Nov-09,1176.7
3837,26-Nov-09,1185
3838,25-Nov-09,1188.4
3839,24-Nov-09,1167.45
3840,23-Nov-09,1161.38
3841,20-Nov-09,1149.8
3842,19-Nov-09,1143.57
3843,18-Nov-09,1142.7
3844,17-Nov-09,1140.92
3845,16-Nov-09,1137.29
3846,13-Nov-09,1118.75
3847,12-Nov-09,1104.77
3848,11-Nov-09,1116.2
3849,10-Nov-09,1106.2
3850,09-Nov-09,1104.2
3851,06-Nov-09,1094.5
3852,05-Nov-09,1090.07
3853,04-Nov-09,1091.9
3854,03-Nov-09,1082
3855,02-Nov-09,1061.99
3856,30-Oct-09,1044.4
3857,29-Oct-09,1046.22
3858,28-Oct-09,1029.6
3859,27-Oct-09,1040.15
3860,26-Oct-09,1038.94
3861,23-Oct-09,1054.45
3862,22-Oct-09,1060.32
3863,21-Oct-09,1057.4
3864,20-Oct-09,1055.62
3865,19-Oct-09,1062.64
3866,16-Oct-09,1052.25
3867,15-Oct-09,1051.85
3868,14-Oct-09,1064.2
3869,13-Oct-09,1063.02
3870,12-Oct-09,1054.5
3871,09-Oct-09,1048.25
3872,08-Oct-09,1049.52
3873,07-Oct-09,1045.85
3874,06-Oct-09,1038.72
3875,05-Oct-09,1015.8
3876,02-Oct-09,1002.8
3877,01-Oct-09,999.67
3878,30-Sep-09,1007.25
3879,29-Sep-09,993
3880,28-Sep-09,992
3881,25-Sep-09,991.35
3882,24-Sep-09,996.2
3883,23-Sep-09,1009
3884,22-Sep-09,1016.87
3885,21-Sep-09,1003.3
3886,18-Sep-09,1006.15
3887,17-Sep-09,1014.1
3888,16-Sep-09,1016.1
3889,15-Sep-09,1006.47
3890,14-Sep-09,1000.1
3891,11-Sep-09,1004.85
3892,10-Sep-09,995.3
3893,09-Sep-09,993.73
3894,08-Sep-09,1000.6
3895,07-Sep-09,995.1
3896,04-Sep-09,993.4
3897,03-Sep-09,991.35
3898,02-Sep-09,976.22
3899,01-Sep-09,953.7
3900,31-Aug-09,951.9
3901,28-Aug-09,954.95
3902,27-Aug-09,949.55
3903,26-Aug-09,944.89
3904,25-Aug-09,944.9
3905,24-Aug-09,944
3906,21-Aug-09,953.15
3907,20-Aug-09,940
3908,19-Aug-09,944.65
3909,18-Aug-09,941.05
3910,17-Aug-09,936.1
3911,14-Aug-09,945.85
3912,13-Aug-09,956.95
3913,12-Aug-09,949.2
3914,11-Aug-09,946.5
3915,10-Aug-09,944.28
3916,07-Aug-09,953.9
3917,06-Aug-09,962.82
3918,05-Aug-09,963.5
3919,04-Aug-09,965.35
3920,03-Aug-09,955.2
3921,31-Jul-09,953.75
3922,30-Jul-09,934.25
3923,29-Jul-09,928.64
3924,28-Jul-09,939.3
3925,27-Jul-09,953.77
3926,24-Jul-09,950.35
3927,23-Jul-09,949
3928,22-Jul-09,950.5
3929,21-Jul-09,948.3
3930,20-Jul-09,948.52
3931,17-Jul-09,936.7
3932,16-Jul-09,936.32
3933,15-Jul-09,938.75
3934,14-Jul-09,924.6
3935,13-Jul-09,918.8
3936,10-Jul-09,912.15
3937,09-Jul-09,913.6
3938,08-Jul-09,907.5
3939,07-Jul-09,922.95
3940,06-Jul-09,925.85
3941,03-Jul-09,931.5
3942,02-Jul-09,931.72
3943,01-Jul-09,940.77
3944,30-Jun-09,928.85
3945,29-Jun-09,938.73
3946,26-Jun-09,938.05
3947,25-Jun-09,939.2
3948,24-Jun-09,932.2
3949,23-Jun-09,924.5
3950,22-Jun-09,921.6
3951,19-Jun-09,933.3
3952,18-Jun-09,933.2
3953,17-Jun-09,941
3954,16-Jun-09,934
3955,15-Jun-09,930.37
3956,12-Jun-09,937.9
3957,11-Jun-09,956.63
3958,10-Jun-09,953.3
3959,09-Jun-09,955.75
3960,08-Jun-09,953.95
3961,05-Jun-09,955.3
3962,04-Jun-09,978.49
3963,03-Jun-09,964.5
3964,02-Jun-09,982.6
3965,01-Jun-09,975.65
3966,29-May-09,979
3967,28-May-09,959.8
3968,27-May-09,946.15
3969,26-May-09,952.32
3970,25-May-09,956.05
3971,22-May-09,956.35
3972,21-May-09,952.57
3973,20-May-09,937.15
3974,19-May-09,925.75
3975,18-May-09,918.85
3976,15-May-09,930.7
3977,14-May-09,925.6
3978,13-May-09,924.6
3979,12-May-09,925.7
3980,11-May-09,913.15
3981,08-May-09,916.05
3982,07-May-09,913.03
3983,06-May-09,910.4
3984,05-May-09,897.55
3985,04-May-09,902.73
3986,01-May-09,885.8
3987,30-Apr-09,886.22
3988,29-Apr-09,894.52
3989,28-Apr-09,890.7
3990,27-Apr-09,905.23
3991,24-Apr-09,912.8
3992,23-Apr-09,904.88
3993,22-Apr-09,891.15
3994,21-Apr-09,881.6
3995,20-Apr-09,882.85
3996,17-Apr-09,868.8
3997,16-Apr-09,875.35
3998,15-Apr-09,890.9
3999,14-Apr-09,889.3
4000,13-Apr-09,894.8
4001,10-Apr-09,880.65
4002,09-Apr-09,877.8
4003,08-Apr-09,880.5
4004,07-Apr-09,882.77
4005,06-Apr-09,872.25
4006,03-Apr-09,891.9
4007,02-Apr-09,907.82
4008,01-Apr-09,925.65
4009,31-Mar-09,917.9
4010,30-Mar-09,918.45
4011,27-Mar-09,923.8
4012,26-Mar-09,934.62
4013,25-Mar-09,934.9
4014,24-Mar-09,929.29
4015,23-Mar-09,941.8
4016,20-Mar-09,950.85
4017,19-Mar-09,952.89
4018,18-Mar-09,935.5
4019,17-Mar-09,914.47
4020,16-Mar-09,923.1
4021,13-Mar-09,929.25
4022,12-Mar-09,924.62
4023,11-Mar-09,908.25
4024,10-Mar-09,896.6
4025,09-Mar-09,920.9
4026,06-Mar-09,939.2
4027,05-Mar-09,930.17
4028,04-Mar-09,908.8
4029,03-Mar-09,913.45
4030,02-Mar-09,926.9
4031,27-Feb-09,940
4032,26-Feb-09,943.8
4033,25-Feb-09,952.4
4034,24-Feb-09,961.4
4035,23-Feb-09,987.97
4036,20-Feb-09,992.65
4037,19-Feb-09,976.29
4038,18-Feb-09,981.82
4039,17-Feb-09,967.65
4040,16-Feb-09,941.32
4041,13-Feb-09,940.85
4042,12-Feb-09,943.2
4043,11-Feb-09,937.1
4044,10-Feb-09,915.62
4045,09-Feb-09,894.12
4046,06-Feb-09,910.65
4047,05-Feb-09,909.82
4048,04-Feb-09,905.72
4049,03-Feb-09,897.85
4050,02-Feb-09,900.15
4051,30-Jan-09,926.72
4052,29-Jan-09,905.6
4053,28-Jan-09,885.45
4054,27-Jan-09,899.84
4055,26-Jan-09,904.29
4056,23-Jan-09,899.4
4057,22-Jan-09,855.7
4058,21-Jan-09,851.9
4059,20-Jan-09,853.97
4060,19-Jan-09,833.57
4061,16-Jan-09,841.05
4062,15-Jan-09,817.65
4063,14-Jan-09,813.2
4064,13-Jan-09,821.55
4065,12-Jan-09,822.9
4066,09-Jan-09,851.95
4067,08-Jan-09,855.92
4068,07-Jan-09,838.43
4069,06-Jan-09,860.35
4070,05-Jan-09,856.42
4071,02-Jan-09,874.3
4072,01-Jan-09,885.7
4073,31-Dec-10,1420.47
4074,30-Dec-10,1405.36
4075,29-Dec-10,1410.63
4076,28-Dec-10,1404.81
4077,27-Dec-10,1383.05
4078,24-Dec-10,1384.25
4079,23-Dec-10,1379.58
4080,22-Dec-10,1386.32
4081,21-Dec-10,1386.38
4082,20-Dec-10,1385.42
4083,17-Dec-10,1374.96
4084,16-Dec-10,1370.4
4085,15-Dec-10,1380.07
4086,14-Dec-10,1396.23
4087,13-Dec-10,1396.18
4088,10-Dec-10,1385.63
4089,09-Dec-10,1386.4
4090,08-Dec-10,1384.14
4091,07-Dec-10,1400.29
4092,06-Dec-10,1421.39
4093,03-Dec-10,1414.03
4094,02-Dec-10,1386.34
4095,01-Dec-10,1388
4096,30-Nov-10,1383.38
4097,29-Nov-10,1365.84
4098,26-Nov-10,1362.12
4099,25-Nov-10,1372.2
4100,24-Nov-10,1373.7
4101,23-Nov-10,1371.74
4102,22-Nov-10,1363.77
4103,19-Nov-10,1353.24
4104,18-Nov-10,1360.8
4105,17-Nov-10,1341.2
4106,16-Nov-10,1339.7
4107,15-Nov-10,1357.6
4108,12-Nov-10,1368.34
4109,11-Nov-10,1407.4
4110,10-Nov-10,1400.99
4111,09-Nov-10,1396.3
4112,08-Nov-10,1405.7
4113,05-Nov-10,1393.45
4114,04-Nov-10,1386.83
4115,03-Nov-10,1348.32
4116,02-Nov-10,1356.34
4117,01-Nov-10,1353.4
4118,29-Oct-10,1359.2
4119,28-Oct-10,1343
4120,27-Oct-10,1327.9
4121,26-Oct-10,1341.7
4122,25-Oct-10,1340.8
4123,22-Oct-10,1328.35
4124,21-Oct-10,1326.2
4125,20-Oct-10,1349
4126,19-Oct-10,1332.95
4127,18-Oct-10,1368.07
4128,15-Oct-10,1368.4
4129,14-Oct-10,1378.5
4130,13-Oct-10,1373.15
4131,12-Oct-10,1351.53
4132,11-Oct-10,1353.1
4133,08-Oct-10,1346.85
4134,07-Oct-10,1334.9
4135,06-Oct-10,1344.2
4136,05-Oct-10,1339.17
4137,04-Oct-10,1314
4138,01-Oct-10,1318.75
4139,30-Sep-10,1307.08
4140,29-Sep-10,1308.4
4141,28-Sep-10,1309
4142,27-Sep-10,1291.97
4143,24-Sep-10,1296.37
4144,23-Sep-10,1293.92
4145,22-Sep-10,1291.1
4146,21-Sep-10,1286.65
4147,20-Sep-10,1278.7
4148,17-Sep-10,1274.1
4149,16-Sep-10,1273.88
4150,15-Sep-10,1267.5
4151,14-Sep-10,1268.45
4152,13-Sep-10,1248.6
4153,10-Sep-10,1246.35
4154,09-Sep-10,1246.05
4155,08-Sep-10,1255.23
4156,07-Sep-10,1256.1
4157,06-Sep-10,1249.38
4158,03-Sep-10,1248.04
4159,02-Sep-10,1251
4160,01-Sep-10,1245.55
4161,31-Aug-10,1247.9
4162,30-Aug-10,1236.55
4163,27-Aug-10,1237.72
4164,26-Aug-10,1237.2
4165,25-Aug-10,1238.97
4166,24-Aug-10,1231.4
4167,23-Aug-10,1222.95
4168,20-Aug-10,1227.69
4169,19-Aug-10,1232.1
4170,18-Aug-10,1228.9
4171,17-Aug-10,1224.4
4172,16-Aug-10,1224.4
4173,13-Aug-10,1215.3
4174,12-Aug-10,1212.05
4175,11-Aug-10,1200.89
4176,10-Aug-10,1203
4177,09-Aug-10,1199.9
4178,06-Aug-10,1205.3
4179,05-Aug-10,1193.45
4180,04-Aug-10,1195.95
4181,03-Aug-10,1189.8
4182,02-Aug-10,1182.58
4183,30-Jul-10,1181.05
4184,29-Jul-10,1167.1
4185,28-Jul-10,1163.9
4186,27-Jul-10,1162.9
4187,26-Jul-10,1184.7
4188,23-Jul-10,1188.85
4189,22-Jul-10,1195.8
4190,21-Jul-10,1185.47
4191,20-Jul-10,1191.9
4192,19-Jul-10,1181.7
4193,16-Jul-10,1192.85
4194,15-Jul-10,1209.6
4195,14-Jul-10,1209.7
4196,13-Jul-10,1211.3
4197,12-Jul-10,1197.2
4198,09-Jul-10,1211.9
4199,08-Jul-10,1195.68
4200,07-Jul-10,1204.95
4201,06-Jul-10,1193.5
4202,05-Jul-10,1209.02
4203,02-Jul-10,1211.25
4204,01-Jul-10,1201.3
4205,30-Jun-10,1241.45
4206,29-Jun-10,1240.3
4207,28-Jun-10,1239.6
4208,25-Jun-10,1255.45
4209,24-Jun-10,1244.53
4210,23-Jun-10,1237.8
4211,22-Jun-10,1240.93
4212,21-Jun-10,1237.4
4213,18-Jun-10,1256.7
4214,17-Jun-10,1244.84
4215,16-Jun-10,1232.05
4216,15-Jun-10,1232.7
4217,14-Jun-10,1221.02
4218,11-Jun-10,1225.9
4219,10-Jun-10,1219
4220,09-Jun-10,1231.19
4221,08-Jun-10,1237.2
4222,07-Jun-10,1239
4223,04-Jun-10,1219
4224,03-Jun-10,1206.38
4225,02-Jun-10,1224
4226,01-Jun-10,1225.14
4227,31-May-10,1216.35
4228,28-May-10,1213.81
4229,27-May-10,1211.72
4230,26-May-10,1210.8
4231,25-May-10,1203
4232,24-May-10,1192.8
4233,21-May-10,1175.15
4234,20-May-10,1181.85
4235,19-May-10,1197.45
4236,18-May-10,1227.3
4237,17-May-10,1224.9
4238,14-May-10,1232.55
4239,13-May-10,1235.4
4240,12-May-10,1237.9
4241,11-May-10,1229.78
4242,10-May-10,1202.4
4243,07-May-10,1207.8
4244,06-May-10,1204.09
4245,05-May-10,1175.45
4246,04-May-10,1170.64
4247,03-May-10,1182.95
4248,30-Apr-10,1179.01
4249,29-Apr-10,1168.75
4250,28-Apr-10,1165.9
4251,27-Apr-10,1165.92
4252,26-Apr-10,1155.79
4253,23-Apr-10,1156.9
4254,22-Apr-10,1139.5
4255,21-Apr-10,1146.09
4256,20-Apr-10,1140.9
4257,19-Apr-10,1135
4258,16-Apr-10,1136.45
4259,15-Apr-10,1159.38
4260,14-Apr-10,1157
4261,13-Apr-10,1151.49
4262,12-Apr-10,1155.5
4263,09-Apr-10,1159.9
4264,08-Apr-10,1149.39
4265,07-Apr-10,1147.95
4266,06-Apr-10,1134.3
4267,05-Apr-10,1130.13
4268,02-Apr-10,1120
4269,01-Apr-10,1126.5
4270,31-Mar-10,1112.4
4271,30-Mar-10,1102.87
4272,29-Mar-10,1109.28
4273,26-Mar-10,1105.6
4274,25-Mar-10,1089.9
4275,24-Mar-10,1086.6
4276,23-Mar-10,1103.45
4277,22-Mar-10,1105.43
4278,19-Mar-10,1106.55
4279,18-Mar-10,1125.84
4280,17-Mar-10,1122.25
4281,16-Mar-10,1126.64
4282,15-Mar-10,1108.94
4283,12-Mar-10,1101.6
4284,11-Mar-10,1110.5
4285,10-Mar-10,1108.4
4286,09-Mar-10,1122.69
4287,08-Mar-10,1122.6
4288,05-Mar-10,1134.6
4289,04-Mar-10,1132.45
4290,03-Mar-10,1140.45
4291,02-Mar-10,1134
4292,01-Mar-10,1117.5
4293,26-Feb-10,1117.39
4294,25-Feb-10,1104.68
4295,24-Feb-10,1099.9
4296,23-Feb-10,1105.47
4297,22-Feb-10,1113.8
4298,19-Feb-10,1118.7
4299,18-Feb-10,1100.95
4300,17-Feb-10,1105.63
4301,16-Feb-10,1118.1
4302,15-Feb-10,1099.03
4303,12-Feb-10,1092.4
4304,11-Feb-10,1092.65
4305,10-Feb-10,1073.6
4306,09-Feb-10,1077.8
4307,08-Feb-10,1063
4308,05-Feb-10,1064.75
4309,04-Feb-10,1064.37
4310,03-Feb-10,1108.75
4311,02-Feb-10,1114.8
4312,01-Feb-10,1104.08
4313,29-Jan-10,1080.9
4314,28-Jan-10,1085.72
4315,27-Jan-10,1089.2
4316,26-Jan-10,1099.6
4317,25-Jan-10,1100.65
4318,22-Jan-10,1092.5
4319,21-Jan-10,1094.7
4320,20-Jan-10,1115.22
4321,19-Jan-10,1138.2
4322,18-Jan-10,1135.6
4323,15-Jan-10,1129.9
4324,14-Jan-10,1142.98
4325,13-Jan-10,1138.2
4326,12-Jan-10,1130.1
4327,11-Jan-10,1149.5
4328,08-Jan-10,1136.7
4329,07-Jan-10,1127.12
4330,06-Jan-10,1136.05
4331,05-Jan-10,1118.53
4332,04-Jan-10,1120.7
4333,01-Jan-10,1096.35
4334,29-Dec-11,1562.92
4335,28-Dec-11,1549.29
4336,27-Dec-11,1555.57
4337,26-Dec-11,1589.6
4338,25-Dec-11,1602.71
4339,22-Dec-11,1605.71
4340,21-Dec-11,1607.27
4341,20-Dec-11,1612.38
4342,19-Dec-11,1618.11
4343,18-Dec-11,1593.31
4344,15-Dec-11,1597.78
4345,14-Dec-11,1575.41
4346,13-Dec-11,1574.88
4347,12-Dec-11,1629.44
4348,11-Dec-11,1665.21
4349,8-Dec-11,1710.08
4350,7-Dec-11,1709.37
4351,6-Dec-11,1739.83
4352,5-Dec-11,1727.46
4353,4-Dec-11,1721.21
4354,1-Dec-11,1745.3
4355,30-Nov-11,1744.8
4356,29-Nov-11,1748.02
4357,28-Nov-11,1718.28
4358,27-Nov-11,1712.09
4359,24-Nov-11,1680.13
4360,23-Nov-11,1694.75
4361,22-Nov-11,1689.84
4362,21-Nov-11,1701.1
4363,20-Nov-11,1677.48
4364,17-Nov-11,1722.77
4365,16-Nov-11,1721.26
4366,15-Nov-11,1761.52
4367,14-Nov-11,1778.16
4368,13-Nov-11,1780.06
4369,10-Nov-11,1787.92
4370,9-Nov-11,1751.67
4371,8-Nov-11,1771.21
4372,7-Nov-11,1788.99
4373,6-Nov-11,1792.86
4374,3-Nov-11,1753.66
4375,2-Nov-11,1758.27
4376,1-Nov-11,1735.16
4377,31-Oct-11,1715.21
4378,30-Oct-11,1713.96
4379,27-Oct-11,1742.48
4380,26-Oct-11,1746.1
4381,25-Oct-11,1722.97
4382,24-Oct-11,1701.08
4383,23-Oct-11,1650.16
4384,20-Oct-11,1640.58
4385,19-Oct-11,1616.55
4386,18-Oct-11,1641.14
4387,17-Oct-11,1656.51
4388,16-Oct-11,1673.72
4389,13-Oct-11,1679.63
4390,12-Oct-11,1668.3
4391,11-Oct-11,1677.28
4392,10-Oct-11,1662.33
4393,9-Oct-11,1673.65
4394,6-Oct-11,1636.5
4395,5-Oct-11,1651.57
4396,4-Oct-11,1636.45
4397,3-Oct-11,1629.59
4398,2-Oct-11,1666.95
4399,29-Sep-11,1622.61
4400,28-Sep-11,1623.65
